order_id,products
3275865,24852
3275893,196
3275906,41658
3276004,None
3276020,27845
3276103,33754
3276112,24852
3276125,None
3276176,None
3276196,36070
3276330,13176
3276342,None
3276526,21137
3276532,None
3276551,24852
3276744,None
3276746,None
3276793,5031
3276811,13176
3276838,13176
3276844,21137
3276846,31981
3276889,47209
3276991,None
3277008,24852
3277020,27156
3277028,None
3277096,13176
3277193,21137
3277204,None
3277240,None
3277312,45007
3277404,24852
3277428,27845
3277436,49520
3277462,16797
3277492,23734
3277549,25466
3277695,24852
3277780,33198
3277897,42768
3277966,14385
3277984,24852
3278038,49683
3278120,35221
3278220,21903
3278255,None
3278323,None
3278341,13176
3278363,13176
3278381,24852
3278411,2091
3278426,None
3278486,5161
3278655,None
3278668,4605
3278681,24852
3278687,None
3278695,24852
3278764,24852
3278773,21137
3278890,24852
3278893,24852
3278939,13176
3278976,None
3279021,None
3279031,24852
3279046,None
3279200,24852
3279322,21137
3279334,13176
3279336,21903
3279469,24852
3279496,21267
3279561,46900
3279568,13176
3279582,45190
3279605,37710
3279727,21137
3279774,14084
3279842,None
3279887,16797
3279914,19660
3279971,24964
3279989,39275
3279998,27156
3280022,None
3280093,None
3280107,49683
3280158,2536
3280165,16797
3280213,24852
3280247,None
3280253,None
3280300,13176
3280416,None
3280496,None
3280704,None
3280706,None
3280745,27521
3280836,23288
3280875,651
3280930,None
3280942,32478
3281008,24852
3281042,13083
3281086,21137
3281088,None
3281206,None
3281224,44292
3281242,13176
3281331,24852
3281396,None
3281523,None
3281587,None
3281590,13176
3281608,None
3281616,21903
3281659,9387
3281694,23909
3281744,None
3281793,40198
3281844,8424
3281862,21137
3281866,None
3281909,28204
3281943,None
3281964,13176
3281999,27845
3282016,None
3282029,47209
3282070,21137
3282091,11520
3282118,21903
3282193,7751
3282238,43352
3282259,13176
3282281,39877
3282326,25659
3282378,13176
3282420,5077
3282432,20842
3282458,47626
3282460,46522
3282473,26620
3282490,8174
3282496,None
3282506,24852
3282518,4920
3282617,47766
3282636,47766
3282818,24852
3282871,None
3282885,27086
3282935,1463
3283023,None
3283074,13176
3283083,27966
3283128,47766
3283180,24852
3283248,None
3283347,None
3283355,11182
3283363,13176
3283378,13176
3283399,None
3283449,None
3283510,None
3283662,21137
3283663,26209
3283670,None
3283680,24852
3283719,47766
3283804,None
3283977,31720
3284025,13176
3284046,None
3284053,None
3284063,None
3284074,None
3284123,None
3284136,24852
3284191,13176
3284198,24852
3284207,24852
3284283,24852
3284299,47626
3284335,24489
3284345,None
3284354,21903
3284390,18441
3284417,17902
3284448,24852
3284457,None
3284528,24852
3284662,22935
3284694,13176
3284718,None
3284752,42562
3284771,23909
3284782,16797
3284799,None
3284800,24852
3284851,None
3284980,None
3284984,None
3284991,13176
3285134,21903
3285144,18465
3285231,21137
3285249,24852
3285274,47766
3285425,21903
3285451,None
3285457,24852
3285536,13176
3285598,13176
3285632,None
3285664,None
3285666,24852
3285671,27325
3285853,13176
3285856,None
3285995,13176
3286107,38185
3286150,None
3286253,13176
3286324,19348
3286334,21903
3286399,24852
3286401,None
3286418,24852
3286494,24852
3286542,24852
3286551,None
3286631,13176
3286647,16797
3286652,47626
3286718,9076
3286733,None
3286808,277
3286816,47626
3286849,21137
3286952,23909
3286983,16797
3287104,26914
3287109,None
3287128,None
3287162,13176
3287204,None
3287231,24852
3287391,13176
3287420,47672
3287438,13176
3287447,13176
3287459,None
3287483,13176
3287493,24852
3287552,24852
3287603,None
3287617,47626
3287708,30233
3287709,21903
3287731,24852
3287740,27845
3287755,None
3287819,None
3287822,None
3287859,24852
3287868,44632
3287905,1940
3287916,None
3287943,24852
3287944,None
3287953,24852
3287983,None
3288037,27086
3288057,None
3288077,None
3288096,None
3288099,47626
3288141,24852
3288167,28985
3288172,47626
3288220,None
3288228,13176
3288232,27845
3288293,24852
3288335,13176
3288566,4605
3288601,24852
3288632,13176
3288648,27845
3288663,None
3288722,13176
3288891,13176
3288925,None
3288929,None
3288937,None
3288976,24852
3288996,None
3289007,24964
3289159,None
3289163,39922
3289181,21903
3289252,13176
3289280,None
3289369,13176
3289430,28199
3289441,47766
3289469,13176
3289470,None
3289479,None
3289492,None
3289506,None
3289520,39275
3289528,16797
3289535,13176
3289553,49235
3289639,21137
3289656,None
3289796,39275
3289853,13176
3290067,16797
3290069,30391
3290094,24852
3290268,13176
3290276,26209
3290354,47209
3290403,8048
3290481,17600
3290563,None
3290565,None
3290635,28204
3290658,24852
3290707,24852
3290754,None
3290761,24852
3290770,24852
3290786,13176
3290833,24852
3290872,13176
3290875,35221
3290910,47766
3290929,15424
3291011,24852
3291080,13176
3291101,13176
3291171,13176
3291207,47766
3291325,28985
3291358,13176
3291370,10749
3291490,None
3291498,24852
3291528,None
3291533,12341
3291597,24852
3291619,13176
3291740,4920
3291744,24852
3291795,None
3291806,21137
3291871,None
3291875,1940
3291894,None
3291921,24852
3291946,46979
3291949,13176
3292027,24852
3292064,47766
3292072,24184
3292091,None
3292140,45007
3292183,24852
3292204,47209
3292208,22035
3292215,None
3292258,24852
3292340,None
3292395,24852
3292435,24852
3292458,None
3292519,13176
3292701,21137
3292738,24852
3292783,196
3292831,24852
3292930,24852
3292987,5876
3293036,None
3293048,None
3293120,None
3293167,None
3293230,None
3293625,34969
3293642,5077
3293657,None
3293732,None
3293739,24852
3293756,24852
3293841,6104
3293849,13176
3293870,24852
3293915,44632
3293928,24852
3294031,16247
3294082,None
3294182,None
3294235,22504
3294243,27966
3294348,29447
3294497,13176
3294508,None
3294526,47209
3294549,None
3294585,27086
3294605,None
3294622,10199
3294638,47209
3294642,13176
3294873,21616
3294933,13176
3294949,45007
3295010,22935
3295012,24852
3295139,47626
3295181,21903
3295235,31450
3295259,None
3295348,None
3295388,None
3295413,41844
3295424,24852
3295447,13176
3295530,13176
3295554,47626
3295557,None
3295569,28465
3295740,22935
3295770,None
3295821,23909
3295858,24852
3295946,None
3295997,None
3296077,20119
3296088,27086
3296108,None
3296122,47209
3296127,21137
3296179,28204
3296260,20995
3296271,196
3296277,21903
3296327,36011
3296344,25890
3296479,13176
3296486,None
3296533,None
3296547,47209
3296563,None
3296566,27966
3296592,24852
3296602,None
3296603,None
3296615,24852
3296708,47766
3296726,26209
3296789,None
3296848,35221
3296860,26209
3296896,24852
3296913,24852
3296953,42265
3297000,24852
3297050,24852
3297074,None
3297089,21903
3297095,47766
3297236,13176
3297335,24852
3297396,21137
3297427,None
3297514,24852
3297543,25890
3297563,13176
3297577,21137
3297720,27845
3297727,24852
3297770,None
3297919,24852
3297956,None
3297999,None
3298003,21903
3298012,24852
3298021,13176
3298029,24852
3298051,47209
3298092,24964
3298125,19660
3298134,24852
3298178,46226
3298186,26209
3298237,24852
3298239,37766
3298266,28199
3298322,13176
3298343,33000
3298349,None
3298500,24852
3298517,39275
3298597,47626
3298700,17794
3298704,24852
3298762,None
3298806,None
3298836,21137
3298838,43713
3298863,4210
3298885,22935
3299047,21137
3299088,27845
3299171,15424
3299210,13176
3299217,8518
3299223,5258
3299234,47766
3299236,8277
3299304,21137
3299313,24852
3299383,13176
3299450,None
3299480,24852
3299488,47209
3299503,24852
3299531,13176
3299558,None
3299608,None
3299639,24852
3299673,22935
3299677,28204
3299704,13176
3299707,19660
3299734,13176
3299742,21137
3299746,22935
3299773,24852
3299826,None
3299846,42719
3299907,None
3299936,None
3299983,None
3300046,24852
3300069,24852
3300097,None
3300170,16797
3300189,10305
3300198,13176
3300213,19348
3300245,24852
3300261,21903
3300271,47144
3300277,None
3300287,13176
3300299,None
3300348,24852
3300456,13176
3300495,24852
3300532,27086
3300542,None
3300657,4605
3300691,21137
3300694,None
3300725,47766
3300758,None
3300807,19057
3300820,13176
3300862,21903
3300920,4149
3300945,26317
3300952,14715
3301055,None
3301146,None
3301166,21903
3301321,6348
3301328,None
3301530,None
3301533,None
3301554,24852
3301622,16797
3301682,24852
3301736,24852
3301757,None
3301797,10957
3301878,None
3301937,21137
3302107,None
3302112,None
3302152,27966
3302153,196
3302192,None
3302207,24852
3302238,None
3302367,13176
3302438,13176
3302449,10132
3302471,None
3302489,21903
3302557,None
3302558,35898
3302616,21903
3302625,13176
3302718,13176
3302755,24852
3302773,27966
3302795,43295
3302823,4920
3302865,47626
3302902,None
3302944,35547
3302990,47209
3303007,30731
3303008,None
3303017,24852
3303022,None
3303078,None
3303186,None
3303198,None
3303232,None
3303305,21288
3303316,None
3303392,None
3303452,24852
3303473,40236
3303618,39108
3303621,47209
3303648,24852
3303679,44142
3303681,None
3303777,None
3303815,25653
3303956,13176
3303978,24852
3304028,None
3304057,13176
3304144,24441
3304163,45445
3304175,24852
3304245,24852
3304275,40709
3304373,24852
3304499,47626
3304551,13176
3304619,None
3304641,28204
3304707,24852
3304723,None
3304749,None
3304773,None
3304816,21137
3304986,None
3305044,None
3305047,46402
3305110,21137
3305163,None
3305178,24852
3305279,13176
3305309,24852
3305310,40706
3305366,None
3305422,24852
3305426,21137
3305457,None
3305567,19734
3305694,None
3305699,1379
3305742,None
3305781,28204
3305797,21137
3306119,None
3306142,22935
3306172,24852
3306240,24852
3306374,24852
3306394,None
3306631,None
3306664,13176
3306696,None
3306718,24852
3306983,None
3306999,21137
3307085,None
3307162,None
3307391,25405
3307440,19660
3307589,24852
3307594,43352
3307635,None
3307655,24561
3307674,21903
3307729,None
3307750,None
3307751,24852
3307773,24852
3307777,None
3307788,21137
3307793,24852
3307838,None
3307917,24852
3307962,45066
3307978,41276
3308057,None
3308069,21903
3308123,19660
3308142,24852
3308286,None
3308333,24852
3308383,None
3308428,None
3308596,29307
3308616,47766
3308723,None
3308857,None
3308897,None
3309043,28204
3309085,None
3309132,13176
3309201,None
3309206,None
3309313,16185
3309375,None
3309393,21903
3309419,None
3309425,24852
3309460,24852
3309480,30489
3309515,None
3309587,None
3309656,None
3309664,13176
3309749,None
3309839,None
3309910,28123
3309911,None
3309936,49683
3309966,24852
3309977,None
3310001,24852
3310007,39657
3310090,47626
3310188,13176
3310201,49235
3310228,17878
3310270,None
3310281,None
3310289,13176
3310423,17461
3310429,39475
3310443,47626
3310476,27845
3310537,None
3310554,24852
3310626,13176
3310672,13176
3310793,24852
3310878,None
3310913,196
3310921,None
3311000,None
3311088,13176
3311095,None
3311274,21903
3311275,34789
3311330,21137
3311419,9387
3311448,13176
3311494,24852
3311545,8174
3311586,24852
3311593,14766
3311636,None
3311650,13176
3311651,24852
3311670,None
3311691,13176
3311697,24852
3311730,27966
3311754,47766
3311781,24852
3311847,27966
3311994,13176
3312010,22935
3312096,21137
3312109,47209
3312179,36011
3312238,None
3312293,47209
3312312,21195
3312317,47141
3312345,None
3312348,26165
3312403,None
3312420,27325
3312463,None
3312466,13176
3312526,24852
3312592,13176
3312594,13176
3312623,41276
3312640,24852
3312656,None
3312694,None
3312717,28199
3312764,None
3312768,24852
3312813,43205
3312844,None
3312847,None
3312851,None
3312904,47626
3312925,None
3313014,None
3313150,None
3313195,24852
3313237,29615
3313256,13176
3313459,24852
3313474,24852
3313480,13176
3313582,27845
3313583,21903
3313635,45066
3313660,16254
3313709,28204
3313781,35958
3313794,13176
3313800,24852
3313866,5258
3313913,None
3313932,13176
3314012,49683
3314031,43739
3314101,24852
3314136,27966
3314260,None
3314275,24184
3314281,13176
3314308,26165
3314352,13176
3314363,None
3314393,21903
3314403,16797
3314426,13176
3314432,None
3314492,21137
3314529,None
3314552,13176
3314561,27966
3314620,24852
3314634,33198
3314709,37646
3314763,None
3314767,None
3314796,15902
3314799,24852
3314803,24852
3314878,None
3314948,49235
3314958,46979
3314966,None
3314967,47626
3314970,27730
3314994,21573
3315054,21137
3315067,24964
3315112,None
3315146,21137
3315155,None
3315229,47626
3315235,None
3315246,27796
3315266,13176
3315281,24852
3315393,13176
3315406,33000
3315433,13176
3315463,24852
3315503,24852
3315552,44359
3315619,44632
3315631,39275
3315654,None
3315656,890
3315747,13176
3315760,24852
3315818,47209
3315908,47766
3315927,24852
3316013,23288
3316182,24852
3316213,24852
3316341,24852
3316343,None
3316392,24852
3316406,13176
3316423,None
3316426,24852
3316440,13176
3316526,21137
3316531,21903
3316608,9358
3316665,None
3316731,45004
3316851,30489
3316975,47626
3317062,24852
3317102,14521
3317126,24852
3317153,21903
3317161,None
3317175,47209
3317254,13176
3317347,29801
3317382,None
3317446,35561
3317452,None
3317453,13176
3317459,17948
3317464,25146
3317539,28985
3317610,24964
3317625,13176
3317655,None
3317773,23909
3317783,13176
3317812,None
3317815,13176
3317831,13176
3317853,21903
3317955,13176
3317960,21137
3318010,None
3318056,16797
3318070,16965
3318267,None
3318287,26209
3318381,47766
3318389,19660
3318499,46667
3318513,33198
3318618,44245
3318619,25146
3318639,24852
3318703,None
3318716,2855
3318721,5258
3318826,14233
3318861,None
3318899,13176
3318954,None
3319123,24852
3319167,13176
3319188,22035
3319245,37710
3319284,24852
3319303,22935
3319349,9387
3319356,13176
3319366,24852
3319397,24852
3319459,24852
3319481,13176
3319514,30827
3319528,44632
3319554,17794
3319662,21903
3319679,13176
3319849,13176
3319853,21903
3320014,24852
3320024,24184
3320170,5785
3320215,48205
3320222,None
3320274,26209
3320306,None
3320354,24852
3320486,36425
3320554,13176
3320629,24852
3320716,49683
3320760,13176
3320815,49683
3320837,None
3320853,13176
3320861,13176
3321005,None
3321008,None
3321019,13176
3321032,10749
3321083,None
3321093,21137
3321116,27104
3321218,None
3321232,16797
3321246,27966
3321251,None
3321256,13176
3321277,13176
3321281,None
3321316,None
3321372,None
3321388,47766
3321447,13176
3321475,None
3321520,47626
3321547,None
3321576,None
3321595,5876
3321626,13176
3321638,43154
3321644,196
3321713,None
3321715,13176
3321731,None
3321903,8277
3321962,24852
3322029,21137
3322184,34217
3322185,14233
3322199,None
3322205,None
3322206,47766
3322404,13176
3322452,21137
3322601,47209
3322611,24852
3322616,13176
3322643,24852
3322661,None
3322687,24852
3322730,15290
3322774,47209
3322794,47209
3323020,47209
3323055,43394
3323196,None
3323225,49520
3323261,24852
3323410,24852
3323424,None
3323457,16797
3323479,24852
3323495,13176
3323543,39984
3323564,5785
3323575,13176
3323618,24852
3323648,None
3323666,21137
3323677,47626
3323782,13176
3323845,46979
3323915,13176
3323933,41950
3324037,None
3324052,23288
3324061,13176
3324114,None
3324131,None
3324206,None
3324231,None
3324294,None
3324316,21137
3324327,13176
3324412,39275
3324465,None
3324478,None
3324566,13176
3324578,None
3324627,13176
3324667,None
3324737,21616
3324852,49683
3324864,13176
3324938,24852
3324940,13176
3324983,24852
3325272,None
3325357,None
3325359,47766
3325423,28413
3325441,None
3325532,24852
3325607,16797
3325658,13176
3325667,17316
3325764,48857
3325866,None
3325946,12606
3325988,46842
3326024,None
3326050,27845
3326101,16696
3326115,13176
3326163,None
3326164,13176
3326195,13176
3326251,24852
3326266,45
3326298,21137
3326331,None
3326438,21137
3326482,21903
3326498,47626
3326607,21137
3326629,24852
3326644,None
3326654,None
3326721,41844
3326791,13176
3326797,49235
3326875,4942
3326877,24852
3326884,None
3326945,34969
3326950,None
3326966,None
3327005,4595
3327039,49235
3327088,None
3327139,11365
3327152,24852
3327159,None
3327259,None
3327297,13176
3327315,22362
3327341,5077
3327400,19660
3327430,None
3327494,None
3327545,26604
3327607,13176
3327616,13176
3327665,8787
3327697,24852
3327714,24852
3327715,21903
3327739,None
3327760,49683
3327779,16797
3327803,None
3327849,13176
3327857,13176
3328043,24852
3328185,None
3328294,8021
3328302,35914
3328410,None
3328434,24852
3328543,24852
3328556,42803
3328557,None
3328574,5068
3328620,30597
3328645,13176
3328654,44632
3328665,None
3328685,24852
3328818,22935
3328846,None
3328870,16797
3328887,24852
3328927,13176
3329000,10749
3329021,24852
3329097,13176
3329135,24852
3329139,None
3329152,8596
3329275,21137
3329430,24852
3329435,47766
3329473,None
3329483,13176
3329510,47209
3329597,21903
3329658,None
3329833,None
3329838,None
3329886,24852
3329894,24852
3329951,13176
3329985,27966
3330013,21903
3330061,19660
3330085,28985
3330169,None
3330189,43295
3330210,13176
3330285,None
3330298,24852
3330316,36316
3330323,24852
3330418,23734
3330676,33768
3330689,5876
3330710,24852
3330720,13176
3330744,None
3330831,24852
3330855,None
3330897,24852
3330995,24852
3331009,5479
3331037,None
3331040,19660
3331050,47766
3331092,24852
3331154,None
3331222,13176
3331276,26209
3331278,47626
3331286,16797
3331307,13176
3331354,21903
3331396,13176
3331452,None
3331550,16797
3331561,5876
3331580,13802
3331585,24852
3331594,None
3331669,40571
3331743,24852
3331772,13176
3331853,None
3331872,24852
3331881,None
3331943,None
3331989,40723
3332037,35221
3332120,24852
3332156,2078
3332177,None
3332256,35951
3332304,None
3332329,13176
3332393,21137
3332448,13176
3332458,26209
3332526,16797
3332641,38164
3332654,None
3332747,5025
3332838,5077
3332863,10749
3332974,None
3332980,19348
3333033,None
3333038,42828
3333100,24852
3333180,None
3333251,None
3333260,13176
3333292,13176
3333345,None
3333361,13176
3333434,39877
3333533,24852
3333540,24852
3333550,None
3333552,None
3333565,27156
3333568,None
3333608,24852
3333615,24852
3333678,49520
3333722,None
3333727,24852
3333752,None
3333803,21137
3333853,21903
3333892,19348
3333979,None
3334074,31759
3334083,None
3334127,None
3334161,None
3334212,34668
3334240,24184
3334248,None
3334279,16797
3334420,13176
3334441,47977
3334451,24852
3334475,47766
3334491,21137
3334553,None
3334589,6184
3334679,26209
3334709,None
3334710,32455
3334772,24852
3334817,None
3334996,24852
3335028,24852
3335127,39877
3335211,None
3335332,24852
3335352,None
3335369,21903
3335427,None
3335625,24852
3335668,47209
3335671,24852
3335695,None
3335760,24852
3335990,None
3336022,21903
3336129,10960
3336186,49235
3336273,24852
3336285,39877
3336288,26209
3336292,13176
3336361,9411
3336462,49235
3336813,None
3336816,13176
3336822,None
3337186,24852
3337268,13176
3337294,21137
3337307,None
3337308,35221
3337373,23288
3337465,27104
3337503,196
3337566,21903
3337574,21137
3337596,49235
3337616,21137
3337625,21903
3337654,None
3337745,16797
3337903,24852
3337906,None
3337975,130
3338004,31717
3338047,None
3338153,49683
3338218,47766
3338241,8277
3338290,2014
3338361,24852
3338380,24852
3338633,None
3338709,None
3338751,13176
3338763,32455
3338770,24852
3338819,35921
3338832,44632
3338915,None
3338937,None
3338992,24852
3339013,33731
3339018,47209
3339060,None
3339065,24852
3339084,21137
3339101,None
3339130,196
3339171,27966
3339202,21903
3339210,24852
3339229,None
3339431,13176
3339548,None
3339552,12341
3339679,16797
3339695,39108
3339716,None
3339723,None
3339725,None
3339793,21903
3339823,21903
3339848,None
3339861,13176
3339966,13176
3340054,21137
3340059,16797
3340073,24852
3340183,13176
3340210,24852
3340223,42585
3340272,47141
3340281,24852
3340297,40706
3340334,48226
3340341,None
3340379,8193
3340434,13176
3340464,27845
3340477,5025
3340572,None
3340625,27966
3340679,None
3340687,27344
3340698,4210
3340710,24852
3340734,None
3340781,5161
3340849,None
3340889,24852
3340944,30391
3340950,27845
3340962,17795
3341003,24852
3341070,None
3341077,21137
3341299,47626
3341307,13176
3341322,47766
3341336,24852
3341355,None
3341441,13176
3341477,13176
3341483,39993
3341518,28204
3341530,27104
3341555,47626
3341580,24852
3341590,None
3341689,None
3341711,None
3341723,27344
3341842,None
3341925,24852
3342037,24852
3342080,47977
3342179,2086
3342189,None
3342250,13176
3342362,21137
3342363,2078
3342466,None
3342470,13176
3342498,28985
3342570,24852
3342697,10957
3342701,30953
3342732,24852
3342798,47766
3342900,24852
3343035,48205
3343111,43352
3343125,47209
3343195,None
3343256,13176
3343277,28204
3343359,47626
3343362,None
3343538,2452
3343554,24852
3343567,None
3343761,24852
3343771,41842
3343840,26914
3343885,2120
3343914,13176
3343941,24852
3343943,21137
3343983,24852
3344007,28204
3344125,24852
3344265,24852
3344343,None
3344413,13176
3344438,43961
3344443,24852
3344488,33198
3344718,24852
3344728,47626
3344745,None
3344754,None
3344784,22935
3344810,43352
3344821,23909
3344852,None
3344885,None
3344892,21137
3344982,24852
3345019,None
3345043,24852
3345078,24852
3345120,13176
3345176,None
3345265,16797
3345278,47734
3345285,43352
3345341,None
3345588,196
3345606,26209
3345626,13176
3345675,None
3345736,None
3345760,26128
3345784,22825
3345829,27086
3345845,43352
3345878,24852
3346001,24852
3346007,19660
3346089,12341
3346113,27086
3346168,43961
3346225,24852
3346237,26209
3346296,None
3346372,24852
3346402,24852
3346509,13176
3346559,24852
3346589,24852
3346617,21903
3346660,40910
3346678,47977
3346684,None
3346698,24852
3346747,47766
3346762,890
3346771,10603
3346895,13176
3346983,None
3347024,16797
3347054,21616
3347071,41950
3347094,18339
3347112,16797
3347158,24852
3347162,None
3347170,37646
3347225,432
3347272,13176
3347365,24852
3347388,23909
3347408,21903
3347559,11408
3347702,13176
3347721,32655
3347780,None
3347828,13176
3347839,13176
3348021,45007
3348048,24852
3348159,24852
3348183,47209
3348212,5428
3348231,None
3348257,None
3348262,24852
3348301,24852
3348369,None
3348394,13176
3348408,21137
3348418,47209
3348439,22362
3348458,21903
3348544,24852
3348581,43961
3348662,None
3348668,27966
3348685,5077
3348783,39275
3348885,39275
3348890,None
3348944,21903
3348982,None
3349085,None
3349260,22963
3349353,21903
3349470,None
3349487,12341
3349514,4920
3349597,13176
3349724,21137
3349741,24852
3349752,48142
3349796,42265
3349834,21938
3350033,28199
3350089,24852
3350098,None
3350112,24852
3350156,24852
3350189,None
3350220,21903
3350224,24838
3350281,2078
3350290,37687
3350310,13176
3350329,21137
3350343,None
3350428,23909
3350651,39581
3350765,4605
3350832,21903
3350908,21137
3350926,24852
3350974,38928
3351082,None
3351085,32303
3351087,23909
3351126,19887
3351212,None
3351236,21903
3351267,13176
3351281,24852
3351310,13712
3351341,31717
3351396,13176
3351424,31869
3351429,None
3351548,None
3351610,22935
3351654,16953
3351702,24852
3351737,47626
3351765,13176
3351817,45007
3351851,17794
3351859,24852
3351864,47766
3351868,47766
3351911,24852
3351974,5876
3352226,13176
3352275,9411
3352360,24852
3352443,49683
3352504,13176
3352538,22825
3352569,None
3352598,None
3352605,16797
3352607,13176
3352626,24852
3352646,None
3352718,39408
3352742,None
3352763,5479
3352816,24852
3352836,47766
3353001,None
3353035,44799
3353097,13176
3353137,22935
3353287,21903
3353321,37354
3353353,None
3353388,None
3353475,21616
3353482,13176
3353559,28199
3353626,41290
3353633,None
3353695,17872
3353717,None
3353843,24852
3353848,27966
3353912,None
3353918,42265
3353975,24852
3354065,None
3354084,47766
3354095,24852
3354097,21137
3354100,21137
3354194,21903
3354222,24852
3354292,46802
3354327,24852
3354397,2086
3354422,8277
3354443,27966
3354454,42719
3354489,None
3354516,None
3354581,None
3354659,None
3354903,None
3354908,21137
3354913,16953
3354924,21903
3354945,40199
3355011,None
3355049,None
3355093,None
3355140,None
3355144,27307
3355182,13176
3355193,24852
3355375,13176
3355486,None
3355500,21903
3355526,16797
3355570,16797
3355652,24186
3355668,13176
3355774,4938
3355801,24852
3355803,None
3355857,24964
3355959,None
3355966,24852
3355968,47626
3355984,None
3356057,25824
3356067,None
3356068,21137
3356125,None
3356128,None
3356131,24852
3356142,17621
3356177,None
3356286,24852
3356299,19660
3356313,None
3356353,13176
3356362,None
3356461,26209
3356570,16797
3356621,47209
3356631,13176
3356632,26209
3356634,None
3356654,6046
3356724,8670
3356859,47626
3356985,26604
3357022,None
3357132,21616
3357224,5077
3357264,None
3357302,21137
3357307,8048
3357329,13176
3357335,48205
3357379,None
3357401,30776
3357414,21903
3357509,None
3357515,13176
3357575,None
3357636,21903
3357653,None
3357674,42506
3357702,13176
3357756,21137
3357874,24852
3357945,31717
3357985,22935
3358116,None
3358165,16797
3358183,None
3358201,27104
3358290,None
3358363,None
3358581,13176
3358588,None
3358604,None
3358617,24852
3358724,None
3358725,49235
3358778,21137
3358787,21137
3358798,49235
3358829,46676
3358832,47209
3358858,10246
3358882,13176
3358926,13176
3359068,None
3359314,None
3359336,24852
3359346,12341
3359350,None
3359351,40571
3359359,None
3359364,27548
3359442,4920
3359460,None
3359534,13176
3359540,24852
3359555,27086
3359654,27086
3359659,None
3359669,None
3359725,None
3359738,26604
3359750,13176
3359765,None
3359833,13176
3359954,21903
3360106,13176
3360148,13176
3360155,None
3360200,20995
3360252,21137
3360359,13176
3360407,None
3360417,24852
3360455,13176
3360472,None
3360532,None
3360596,44632
3360644,3873
3360645,None
3360647,24852
3360693,35221
3360714,None
3360715,13176
3360719,24852
3360721,24852
3360725,21137
3360735,32650
3360745,24852
3360753,13176
3360755,47766
3360824,None
3360866,16953
3360882,None
3361038,12341
3361127,13176
3361227,4920
3361282,None
3361351,13176
3361352,21137
3361375,8424
3361420,24852
3361421,24852
3361446,21137
3361454,13176
3361511,13176
3361540,24852
3361566,24852
3361707,24852
3361727,19660
3361767,27966
3361770,13176
3361775,11520
3361781,None
3361811,24852
3361887,None
3361948,None
3362011,24852
3362044,24852
3362075,None
3362124,39275
3362127,13176
3362128,24852
3362185,13176
3362240,21137
3362270,13176
3362330,47626
3362393,39046
3362443,None
3362504,27966
3362584,21903
3362621,26209
3362626,13176
3362719,24852
3362729,None
3362749,None
3362783,None
3362835,24852
3362937,24184
3363007,None
3363047,13176
3363053,13176
3363072,None
3363139,16797
3363161,24852
3363203,24852
3363211,13176
3363242,49683
3363322,28993
3363355,9387
3363389,24852
3363431,47626
3363447,24852
3363501,16797
3363507,35221
3363581,21903
3363627,42445
3363646,24852
3363659,24852
3363663,26209
3363707,None
3363800,38444
3363822,None
3363938,23734
3363950,44632
3364019,33198
3364112,27966
3364178,13176
3364184,13176
3364220,13176
3364222,48812
3364252,24852
3364268,21903
3364288,26405
3364311,19549
3364490,None
3364600,None
3364601,24852
3364692,None
3364708,None
3364790,47209
3364916,None
3364957,13176
3364994,5876
3364999,None
3365089,21137
3365127,None
3365270,46088
3365287,None
3365312,None
3365313,47766
3365462,47766
3365509,None
3365621,24852
3365679,32403
3365753,47209
3365813,None
3365870,21903
3365936,21903
3365948,None
3366034,6691
3366056,None
3366061,24852
3366084,26606
3366274,27086
3366299,24852
3366354,27845
3366361,None
3366376,28842
3366416,27156
3366471,21137
3366511,47626
3366544,45007
3366720,None
3366727,45316
3366817,3957
3366855,8859
3366860,24852
3366885,13176
3366893,13176
3366931,39275
3366985,31651
3366994,7693
3367001,None
3367151,13176
3367189,23909
3367291,None
3367294,21903
3367347,13176
3367394,13176
3367592,24852
3367616,47873
3367634,26209
3367698,21903
3367706,None
3367719,21137
3367731,21137
3367732,24852
3367740,None
3367794,24852
3367906,24852
3367952,5077
3367955,None
3367993,34050
3368106,None
3368163,None
3368229,19660
3368231,24852
3368312,15937
3368329,24852
3368395,None
3368424,27086
3368443,41400
3368492,47626
3368542,21137
3368556,21903
3368665,None
3368754,47766
3368815,None
3368834,13176
3368856,26209
3368924,None
3368950,None
3368966,None
3368973,None
3369247,None
3369265,24852
3369307,None
3369309,13176
3369331,24852
3369344,24852
3369365,27086
3369509,24852
3369530,16797
3369535,46667
3369550,22935
3369671,None
3369716,21137
3369739,32553
3369765,None
3369773,22935
3369816,21903
3369826,16797
3369893,None
3369918,None
3369957,24964
3369976,13176
3370086,27845
3370198,None
3370295,None
3370321,24852
3370376,24852
3370416,24852
3370428,21137
3370431,47209
3370492,21903
3370548,None
3370566,19057
3370580,None
3370594,24852
3370603,21137
3370673,None
3370772,None
3370787,24852
3371077,24852
3371116,None
3371176,46667
3371204,13176
3371245,None
3371270,21903
3371276,9387
3371353,24852
3371407,39041
3371432,42265
3371473,8277
3371477,35561
3371669,None
3371691,21903
3371889,None
3371933,24852
3371941,47766
3371947,None
3372056,None
3372198,24852
3372211,None
3372359,None
3372389,47144
3372415,19660
3372477,38890
3372481,27730
3372490,9387
3372613,13176
3372690,None
3372717,None
3372764,47766
3372788,21137
3372790,10957
3372822,None
3372826,24852
3372855,9076
3372861,None
